text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude,,,
"RT @CoercedTaxSlave: @MarkLevineNYC VACCINES DO CAUSE AUTISM, and increase autism 340% in black boys, according to a CDC study that was cov…",FALSE,0,NA,3/3/2019 18:01,FALSE,NA,1.10227E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",FlatEarthCity,4,TRUE,FALSE,NA,NA,,,
RT @Renovation_Tea: Check out our February #Newsletter and catch up on the latest health news and tips for leading a healthy life!  https:/…,FALSE,0,NA,3/3/2019 18:00,FALSE,NA,1.10227E+18,NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",PenceDr,7,TRUE,FALSE,NA,NA,,,
RT @Renovation_Tea: Don't go it alone!  Support a healthy immune system naturally with all #organic free radical fighting and detoxifying #…,FALSE,0,NA,3/3/2019 18:00,FALSE,NA,1.10227E+18,NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",PenceDr,7,TRUE,FALSE,NA,NA,,,
"RT @CoercedTaxSlave: @MarkLevineNYC VACCINES DO CAUSE AUTISM, and increase autism 340% in black boys, according to a CDC study that was cov…",FALSE,0,NA,3/3/2019 17:59,FALSE,NA,1.10227E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",BillJohnson0102,4,TRUE,FALSE,NA,NA,,,
RT @Renovation_Tea: Check out our February #Newsletter and catch up on the latest health news and tips for leading a healthy life!  https:/…,FALSE,0,NA,3/3/2019 17:59,FALSE,NA,1.10227E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",XVG_Bridget,7,TRUE,FALSE,NA,NA,,,
RT @Renovation_Tea: Don't go it alone!  Support a healthy immune system naturally with all #organic free radical fighting and detoxifying #…,FALSE,0,NA,3/3/2019 17:59,FALSE,NA,1.10227E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",XVG_Bridget,7,TRUE,FALSE,NA,NA,,,
RT @NFIDvaccines: Is it a cold or #flu? Learn more: https://t.co/8khs0wCdPZ #GetVaccinated to help #FightFlu https://t.co/XqXWFDQBES,FALSE,0,NA,3/3/2019 17:59,FALSE,NA,1.10227E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",ktlesser,1,TRUE,FALSE,NA,NA,,,
"RT @CoercedTaxSlave: @MarkLevineNYC VACCINES DO CAUSE AUTISM, and increase autism 340% in black boys, according to a CDC study that was cov…",FALSE,0,NA,3/3/2019 17:57,FALSE,NA,1.10227E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",DanaElizabeth69,4,TRUE,FALSE,NA,NA,,,
New #TWiV podcast includes a discussion on the latest @nature publication from the Stertz lab @UZH_Virology… https://t.co/h2a6PPedaa,FALSE,7,NA,3/3/2019 17:57,TRUE,NA,1.10227E+18,NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",UZH_Virology,0,FALSE,FALSE,NA,NA,,,
RT @CollChris: Done! Closed my Amazon acct. Am no longer @Amazon for censoring #books films Pharma doesn't like. Drs nurses sellouts to Ind…,FALSE,0,NA,3/3/2019 17:56,FALSE,NA,1.10227E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",theMUMeffect,6,TRUE,FALSE,NA,NA,,,
RT @Renovation_Tea: Check out our February #Newsletter and catch up on the latest health news and tips for leading a healthy life!  https:/…,FALSE,0,NA,3/3/2019 17:56,FALSE,NA,1.10227E+18,NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",KhronosCryptos,7,TRUE,FALSE,NA,NA,,,
RT @Renovation_Tea: Don't go it alone!  Support a healthy immune system naturally with all #organic free radical fighting and detoxifying #…,FALSE,0,NA,3/3/2019 17:56,FALSE,NA,1.10227E+18,NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",KhronosCryptos,7,TRUE,FALSE,NA,NA,,,
RT @famfightflu: Thank you @jimmyfallon for getting your flu shot on @FallonTonight! Since our loved ones were hospitalized or died from #f…,FALSE,0,NA,3/3/2019 17:55,FALSE,NA,1.10227E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",Kasia_HP,4,TRUE,FALSE,NA,NA,,,
"@MarkLevineNYC VACCINES DO CAUSE AUTISM, and increase autism 340% in black boys, according to a CDC study that was… https://t.co/B7v6P8f7a7",FALSE,2,MarkLevineNYC,3/3/2019 17:54,TRUE,1.10146E+18,1.10227E+18,17143007,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",CoercedTaxSlave,4,FALSE,FALSE,NA,NA,,,
"#Zika #Virus #Research #References #Library–March 3 2019 #Update, Issue No. 157 https://t.co/1Nsz6na2Cl on @bloglovin",FALSE,0,NA,3/3/2019 17:42,FALSE,NA,1.10226E+18,NA,"<a href=\https://www.bloglovin.com\"" rel=\""nofollow\"">Bloglovin</a>""",ironorehopper,0,FALSE,FALSE,NA,NA,,,
RT @CSatzke: We're recruiting! #microbiology #Postdoc position available in our lab @MCRI_for_kids #Melbourne.  #pneumococcus #diagnostics…,FALSE,0,NA,3/3/2019 17:31,FALSE,NA,1.10226E+18,NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",crim_marcus,48,TRUE,FALSE,NA,NA,,,
"Health Department: 13 flu deaths in R.I. this winter https://t.co/W67Tilimcs 

#health #fluseason #flu",FALSE,0,NA,3/3/2019 17:30,FALSE,NA,1.10226E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",GattiRx,0,FALSE,FALSE,NA,NA,,,
RT @outlandtrophy: Our 2018 @outlandtrophy recipient. #FightFlu and @NFIDvaccines. https://t.co/laJKWFaizV,FALSE,0,NA,3/3/2019 17:29,FALSE,NA,1.10226E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",DMurphy208,5,TRUE,FALSE,NA,NA,,,
Our 2018 @outlandtrophy recipient. #FightFlu and @NFIDvaccines. https://t.co/laJKWFaizV,FALSE,10,NA,3/3/2019 17:27,FALSE,NA,1.10226E+18,NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",outlandtrophy,5,FALSE,FALSE,NA,NA,,,
Death of 5 in Thakurgaon linked to #Nipah #virus https://t.co/QdLrsCIeCd,FALSE,6,NA,3/3/2019 17:27,FALSE,NA,1.10226E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",DhakaTribune,0,FALSE,FALSE,NA,NA,,,
RT @NFIDvaccines: Senior Life: Did you know #influenza complications can include heart attack and stroke? https://t.co/cDzn7f21K6 #GetVacci…,FALSE,0,NA,3/3/2019 17:21,FALSE,NA,1.10226E+18,NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",outlandtrophy,2,TRUE,FALSE,NA,NA,,,
"RT @SITSSHOW: #VIRUS #SCIENCE #BREAKTHROUGH #DISCOVERY 
Groundbreaking Research Indicates That What We Think We Know About Viruses Is a Lie…",FALSE,0,NA,3/3/2019 17:17,FALSE,NA,1.10226E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",Kimmariarobert2,9,TRUE,FALSE,NA,NA,,,
"RT @famfightflu: As flu activity remains high, it's important to know the signs of #sepsis, which can be a secondary complication of #flu t…",FALSE,0,NA,3/3/2019 17:15,FALSE,NA,1.10226E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",DelaCruzYaleMed,2,TRUE,FALSE,NA,NA,,,
"#FluSeason is upon us...make sure you know the complications associated with influenza, described in detail in the… https://t.co/1kJ3MDgcKZ",FALSE,0,NA,3/3/2019 17:15,TRUE,NA,1.10226E+18,NA,"<a href=\https://www.semrush.com/\"" rel=\""nofollow\"">SEMrush Social Media Tool</a>""",EBmedicine,0,FALSE,FALSE,NA,NA,,,
Laura Scott served as our ED until her passing on 3/3/15. Her love and support helped our families through our grie… https://t.co/YVoB8KBje7,FALSE,12,NA,3/3/2019 17:12,TRUE,NA,1.10226E+18,NA,"<a href=\https://sproutsocial.com\"" rel=\""nofollow\"">Sprout Social</a>""",famfightflu,3,FALSE,FALSE,NA,NA,,,
"#Virus Dropping this month by @MR468343198 
From the stables of #timefiremusic 
 I know it will affect and infect u… https://t.co/NxG9tv8Z81",FALSE,1,NA,3/3/2019 17:10,TRUE,NA,1.10225E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",meetsniper,0,FALSE,FALSE,NA,NA,,,
My #wife of 36 years #passedaway suddenly from the #flu in my #depression I did not #post for a #fewweeks in that… https://t.co/33CATrP9uz,FALSE,0,NA,3/3/2019 17:09,TRUE,NA,1.10225E+18,NA,"<a href=\http://instagram.com\"" rel=\""nofollow\"">Instagram</a>""",f_kaplan_,0,FALSE,FALSE,NA,NA,,,
"RT @CbdElk: **FLASH SALE** 40% OFF NEW CBD ISOLATE HERBAL TONIC ENHANCED WITH ELDERBERRIES-2 DAYS ONLY
Get your promo code <U+0001F449>https://t.co/zQ…",FALSE,0,NA,3/3/2019 17:08,FALSE,NA,1.10225E+18,NA,"<a href=\http://knowledgeofwine.com\"" rel=\""nofollow\"">drobapi</a>""",researchmrx,1,TRUE,FALSE,NA,NA,,,
"RT @HPA_MV: Public health preventive measures for minimizing risk of ill health during #Umra pilgrimage
#measurespriortotravel
#Influenza #…",FALSE,0,NA,3/3/2019 17:05,FALSE,NA,1.10225E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",fathimath_ana,3,TRUE,FALSE,NA,NA,,,
Bon Secours Health System is no latecomer to telehealth and other innovations. #Telehealth tools have helped improv… https://t.co/DW6gb1Osfx,FALSE,0,NA,3/3/2019 17:04,TRUE,NA,1.10225E+18,NA,"<a href=\http://www.hubspot.com/\"" rel=\""nofollow\"">HubSpot</a>""",TelemedLeaders,0,FALSE,FALSE,NA,NA,,,
"**FLASH SALE** 40% OFF NEW CBD ISOLATE HERBAL TONIC ENHANCED WITH ELDERBERRIES-2 DAYS ONLY
Get your promo code <U+0001F449>… https://t.co/GpkwZFvXsC",FALSE,1,NA,3/3/2019 17:04,TRUE,NA,1.10225E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",CbdElk,1,FALSE,FALSE,NA,NA,,,
"RT @HPA_MV: Public health preventive measures for minimizing risk of ill health during #Umra pilgrimage
#measurespriortotravel
#Influenza #…",FALSE,0,NA,3/3/2019 17:00,FALSE,NA,1.10225E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",Maan1u,3,TRUE,FALSE,NA,NA,,,
"RT @Eurosurveillanc: Novel #influenza A(H1N2) seasonal reassortant identified in a patient sample in #Sweden, January 2019 https://t.co/4d3…",FALSE,0,NA,3/3/2019 17:00,FALSE,NA,1.10225E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",AdriMarquezE,11,TRUE,FALSE,NA,NA,,,
"RT @ViraBurnayeva: Dr. Offit vs. Dr. Moss on #FluShot

https://t.co/suECxqK4Uc 

Dr. Alvin Moss' testimony was given before a Senate Commit…",FALSE,0,NA,3/3/2019 16:59,FALSE,NA,1.10225E+18,NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",krlydecker,6,TRUE,FALSE,NA,NA,,,
"@aedileco @GoAgio @cyrusbankrollz Perhaps RSA-related (this week?) Sure, HF’s are hit with phishing campaigns all t… https://t.co/YOQQ2xRZqR",FALSE,0,aedileco,3/3/2019 16:57,TRUE,1.10223E+18,1.10225E+18,8.71771E+17,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",TheEldon,0,FALSE,FALSE,NA,NA,,,
Today marks the first Sunday in over three years in which I've had to miss church due to illness. It is not a good… https://t.co/MFw58j4OW5,FALSE,1,NA,3/3/2019 16:55,TRUE,NA,1.10225E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",Rev_Danielle,0,FALSE,FALSE,NA,NA,,,
"RT @SITSSHOW: #VIRUS #SCIENCE #BREAKTHROUGH #DISCOVERY 
Groundbreaking Research Indicates That What We Think We Know About Viruses Is a Lie…",FALSE,0,NA,3/3/2019 16:54,FALSE,NA,1.10225E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",Shadowe20,9,TRUE,FALSE,NA,NA,,,
RT @PinkRangerPR: Making sure momma is getting better #frisky #dailydoseoffrisky #flu #fluseason #catmom #catmomlife #furmom #furkid #furba…,FALSE,0,NA,3/3/2019 16:53,FALSE,NA,1.10225E+18,NA,"<a href=\https://cricknation.com\"" rel=\""nofollow\"">Search Tweets on Your Interest</a>""",joepawdog,1,TRUE,FALSE,NA,NA,,,
"RT @SoloPhotograph1: Agenda 21 - The New World Order - Depopulation?
https://t.co/9FawQSDu48

#agenda21 ##antiindividualism #collectivism #…",FALSE,0,NA,3/3/2019 16:51,FALSE,NA,1.10225E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",Rocker69085350,2,TRUE,FALSE,NA,NA,,,
It’s the #little things in life... like being able to enjoy eating an egg and drink a cup of coffee after almost tw… https://t.co/E45yrrd9GQ,FALSE,3,NA,3/3/2019 16:48,TRUE,NA,1.10225E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",tedmonds26,0,FALSE,FALSE,NA,NA,,,
RT @Renovation_Tea: Don't go it alone!  Support a healthy immune system naturally with all #organic free radical fighting and detoxifying #…,FALSE,0,NA,3/3/2019 16:48,FALSE,NA,1.10225E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",SeriousIda,7,TRUE,FALSE,NA,NA,,,
RT @Renovation_Tea: Check out our February #Newsletter and catch up on the latest health news and tips for leading a healthy life!  https:/…,FALSE,0,NA,3/3/2019 16:48,FALSE,NA,1.10225E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",SeriousIda,7,TRUE,FALSE,NA,NA,,,
"RT @DaveNISC: New App, Soon it will be available to download.

#davenisc #tecnología #tecnology #networking #Network #monitoring #monitoreo…",FALSE,0,NA,3/3/2019 16:46,FALSE,NA,1.10225E+18,NA,"<a href=\http://aaroncuddeback.com\"" rel=\""nofollow\"">aaroncuddeback.com</a>""",AaronCuddeback,1,TRUE,FALSE,NA,NA,,,
"RT @Mark_Caldeira: “It’s not the microbes that cause problems with our health, but rather the disruptions in the natural ecology of our bod…",FALSE,0,NA,3/3/2019 16:46,FALSE,NA,1.10225E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",MayappleBaby,1,TRUE,FALSE,NA,NA,,,
RT @Renovation_Tea: Don't go it alone!  Support a healthy immune system naturally with all #organic free radical fighting and detoxifying #…,FALSE,0,NA,3/3/2019 16:46,FALSE,NA,1.10225E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",DamonGrovesReal,7,TRUE,FALSE,NA,NA,,,
RT @Renovation_Tea: Check out our February #Newsletter and catch up on the latest health news and tips for leading a healthy life!  https:/…,FALSE,0,NA,3/3/2019 16:46,FALSE,NA,1.10225E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",DamonGrovesReal,7,TRUE,FALSE,NA,NA,,,
RT @TonyNewton1: You can Rent Virus of the Dead  for just £1.69 on Steam The #Zombie #Virus has just gone #Viral!  https://t.co/WL9YPh7Pt4…,FALSE,0,NA,3/3/2019 16:44,FALSE,NA,1.10225E+18,NA,"<a href=\http://www.grouptweet.com\"" rel=\""nofollow\"">GroupTweet</a>""",isaacrthorne,9,TRUE,FALSE,NA,NA,,,
"New App, Soon it will be available to download.

#davenisc #tecnología #tecnology #networking #Network #monitoring… https://t.co/aj9mP6EDtP",FALSE,0,NA,3/3/2019 16:42,TRUE,NA,1.10225E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",DaveNISC,1,FALSE,FALSE,NA,NA,,,
"#Zika #Virus #Research #References #Library–March 3 2019 #Update, Issue No. 157 https://t.co/Lsy3gtz5Wg",FALSE,0,NA,3/3/2019 16:40,FALSE,NA,1.10225E+18,NA,"<a href=\https://bitly.com/\"" rel=\""nofollow\"">Bitly</a>""",ironorehopper,0,FALSE,FALSE,NA,NA,,,
"RT @Eurosurveillanc: Novel #influenza A(H1N2) seasonal reassortant identified in a patient sample in #Sweden, January 2019 https://t.co/4d3…",FALSE,0,NA,3/3/2019 16:39,FALSE,NA,1.10225E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",Crof,11,TRUE,FALSE,NA,NA,,,
"“It’s not the microbes that cause problems with our health, but rather the disruptions in the natural ecology of ou… https://t.co/8baPDrLTgO",FALSE,2,NA,3/3/2019 16:35,TRUE,NA,1.10225E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",Mark_Caldeira,1,FALSE,FALSE,NA,NA,,,
Dr Sanjay Mehta discusses the importance of the flu jab https://t.co/8EsXsQSn86 #flu #health https://t.co/BbGcFWCQRq,FALSE,0,NA,3/3/2019 16:35,FALSE,NA,1.10225E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",privhealthcare,0,FALSE,FALSE,NA,NA,,,
"Now buy Woooooo! Menthol and Peppermint Steam Pucks online, at: <U+0001F912>https://t.co/CD6q79RGz6<U+0001F912>

#sinusrelief… https://t.co/CzHiBELWTJ",FALSE,2,NA,3/3/2019 16:27,TRUE,NA,1.10224E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",bathbombking,1,FALSE,FALSE,NA,NA,,,
"RT @AChVoice: “Every year, the shot is created based on the best estimate from scientists as to what strains will predominate, but the #flu…",FALSE,0,NA,3/3/2019 16:25,FALSE,NA,1.10224E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",CatchBreath60,3,TRUE,FALSE,NA,NA,,,
"Now buy Woooooo! Menthol and Peppermint Steam Pucks online, at: <U+0001F912>https://t.co/3qlzBAo52T <U+0001F912>

#sinusrelief… https://t.co/Wma7mFpsBz",FALSE,0,NA,3/3/2019 16:24,TRUE,NA,1.10224E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",whitetrashart,0,FALSE,FALSE,NA,NA,,,
legit my #cat is worse than a #computer #virus https://t.co/tLSAXbQOMR,FALSE,1,NA,3/3/2019 16:24,FALSE,NA,1.10224E+18,NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",GPUabuse,0,FALSE,FALSE,NA,NA,,,
"RT @RansomBank: Do you know the threats? 

#Ransomware #Crypto #Bitcoin #malware #infosecurity #infosec #virus #CyberSecurity #ITSecurity h…",FALSE,0,NA,3/3/2019 16:17,FALSE,NA,1.10224E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",CUSecTech,6,TRUE,FALSE,NA,NA,,,
RT @PAHealthDept: DYK? Antiviral drugs can lessen symptoms + shorten the time you are sick with the #flu + prevent serious flu complication…,FALSE,0,NA,3/3/2019 16:14,FALSE,NA,1.10224E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",NicElyce,3,TRUE,FALSE,NA,NA,,,
RT @CiaoLapo: Today March 3rd is World birth defect day. Get vaccinated against #flu and other diseases for your own health &amp; your future b…,FALSE,0,NA,3/3/2019 16:12,FALSE,NA,1.10224E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",Simozzzzz,8,TRUE,FALSE,NA,NA,,,
Just joined @IsirvEpi. Hoping for some interesting collaborations on #RespiratorySyncytialVirus &amp; other respiratory… https://t.co/xcKWLMI9x0,FALSE,1,NA,3/3/2019 16:12,TRUE,NA,1.10224E+18,NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",sbdrysdale,0,FALSE,FALSE,NA,NA,,,
"RT @RansomBank: Do you know the threats? 

#Ransomware #Crypto #Bitcoin #malware #infosecurity #infosec #virus #CyberSecurity #ITSecurity h…",FALSE,0,NA,3/3/2019 16:10,FALSE,NA,1.10224E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",BankSecTech,6,TRUE,FALSE,NA,NA,,,
"RT @AMSC_schnauzer: @SecretarySonny America's hobby breeders play by the rules, while thousands of international #rescuedogs are flooding i…",FALSE,0,NA,3/3/2019 16:10,FALSE,NA,1.10224E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",CurtLiving4,3,TRUE,FALSE,NA,NA,,,
"A more severe strain now accounts for nearly half of all new #flu cases, and flu season could linger until May, the… https://t.co/T4jxcW4spN",FALSE,0,NA,3/3/2019 16:10,TRUE,NA,1.10224E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",SterileSpace,0,FALSE,FALSE,NA,NA,,,
RT @ICANdecide: The @US_FDA admits it has never licensed any #flu #vaccine for use by #pregnant women and does not have a single clinical t…,FALSE,0,NA,3/3/2019 16:09,FALSE,NA,1.10224E+18,NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",Stonekeeper3,87,TRUE,FALSE,NA,NA,,,
#Disinfecting vs. #Cleaning. There IS a difference! #janitorialservce #officecleaning #dirty #flu https://t.co/LTh7FsG6Ma,FALSE,0,NA,3/3/2019 16:01,FALSE,NA,1.10224E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",rocdeeperclean,1,FALSE,FALSE,NA,NA,,,
Making sure momma is getting better #frisky #dailydoseoffrisky #flu #fluseason #catmom #catmomlife #furmom #furkid… https://t.co/Fxt24ETxMi,FALSE,2,NA,3/3/2019 15:56,TRUE,NA,1.10224E+18,NA,"<a href=\http://instagram.com\"" rel=\""nofollow\"">Instagram</a>""",PinkRangerPR,1,FALSE,FALSE,NA,NA,,,
RT @MariaDivina8888: Wake up beauty. It’s time to beast! #quote #SickNotWeak #flu #SundayMotivation #SundayThoughts #ThinkBigSundaywithMars…,FALSE,0,NA,3/3/2019 15:54,FALSE,NA,1.10224E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",mgr_madre,6,TRUE,FALSE,NA,NA,,,
"RT @FlyersF1: Flu vaccine contains 25,000 times more mercury than is legally allowed in drinking water - https://t.co/heuWLNCfBh #Flu #Vacc…",FALSE,0,NA,3/3/2019 15:54,FALSE,NA,1.10224E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",LindaMcCue1,1,TRUE,FALSE,NA,NA,,,
"Flu vaccine contains 25,000 times more mercury than is legally allowed in drinking water - https://t.co/heuWLNCfBh… https://t.co/Q5vdpOpXBH",FALSE,1,NA,3/3/2019 15:53,TRUE,NA,1.10224E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",FlyersF1,1,FALSE,FALSE,NA,NA,,,
"@meannie @RESCEUproject Yes, the #RSV community has a lot of 'awareness' work to do to- @RESCEUproject has a patien… https://t.co/VyitjEOtij",FALSE,1,meannie,3/3/2019 15:41,TRUE,1.10223E+18,1.10223E+18,15172283,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",sbdrysdale,0,FALSE,FALSE,NA,NA,,,
"Studies of Deadly Flu Virus, Once Banned, Are Set to Resume: “local fire depts were directed not to enter the virus… https://t.co/L687DwvA3N",FALSE,0,NA,3/3/2019 15:36,TRUE,NA,1.10223E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",ClimateHealthEd,0,FALSE,FALSE,NA,NA,,,
Ditch Dry #Coughs with These Single Medicines https://t.co/YLmDiZpuLi #Cold #Flu,FALSE,0,NA,3/3/2019 15:33,FALSE,NA,1.10223E+18,NA,"<a href=\https://sproutsocial.com\"" rel=\""nofollow\"">Sprout Social</a>""",BoironUSA,0,FALSE,FALSE,NA,NA,,,
RT @CiaoLapo: Today March 3rd is World birth defect day. Get vaccinated against #flu and other diseases for your own health &amp; your future b…,FALSE,0,NA,3/3/2019 15:31,FALSE,NA,1.10223E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",drive_eu,8,TRUE,FALSE,NA,NA,,,
RT @nycHealthy: Flu season continues through the end of the month. Just because you've lasted this long does not mean you will avoid the mi…,FALSE,0,NA,3/3/2019 15:30,FALSE,NA,1.10223E+18,NA,"<a href=\https://about.twitter.com/products/tweetdeck\"" rel=\""nofollow\"">TweetDeck</a>""",katellington,1,TRUE,FALSE,NA,NA,,,
Flu season continues through the end of the month. Just because you've lasted this long does not mean you will avoi… https://t.co/uCbNSou3jn,FALSE,3,NA,3/3/2019 15:30,TRUE,NA,1.10223E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",nycHealthy,1,FALSE,FALSE,NA,NA,,,
RT @DanitaBlackwood: CDC: Dangerous flu strain overtakes H1N1 this season https://t.co/S65ZzUHSTV via @upi #flu #health #medical #CDC,FALSE,0,NA,3/3/2019 15:23,FALSE,NA,1.10223E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",TrippBraden,4,TRUE,FALSE,NA,NA,,,
RT @MariaDivina8888: Wake up beauty. It’s time to beast! #quote #SickNotWeak #flu #SundayMotivation #SundayThoughts #ThinkBigSundaywithMars…,FALSE,0,NA,3/3/2019 15:21,FALSE,NA,1.10223E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",shycookiedoll,6,TRUE,FALSE,NA,NA,,,
RT @Luma923: @Siubhan_H I am a lefty who almost lost her baby to her 6-month boosters + #flu shot so am not right wing. I don't agree w/man…,FALSE,0,NA,3/3/2019 15:20,FALSE,NA,1.10223E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",missielliott22,4,TRUE,FALSE,NA,NA,,,
RT @CiaoLapo: Today March 3rd is World birth defect day. Get vaccinated against #flu and other diseases for your own health &amp; your future b…,FALSE,0,NA,3/3/2019 15:18,FALSE,NA,1.10223E+18,NA,"<a href=\http://twitter.com/#!/download/ipad\"" rel=\""nofollow\"">Twitter for iPad</a>""",AlfVann,8,TRUE,FALSE,NA,NA,,,
