,text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude,,,
81,"RT @debterazer_com: RT @rtehrani: Flashback!

What's New in Container Security https://t.co/SaH2EbJ1Mr

#Cybersecurity #cybercrime #cyberat…",FALSE,0,NA,3/1/2019 20:06,FALSE,NA,1.10E+18,NA,"<a href=""http://twinybots.com"" rel=""nofollow"">TwinyBots</a>",fortivus,2,TRUE,FALSE,NA,NA,,,
82,Eight New #Flu-Related #Deaths Reported In# CT https://t.co/aZyLSMOg2t https://t.co/Fuh8QduJaO,FALSE,0,NA,3/1/2019 20:00,FALSE,NA,1.10E+18,NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",tedsensei,0,FALSE,FALSE,NA,NA,,,
83,CDC Warns Cases of More Severe Strain of Influenza On the Rise -- A Weekly Influenza Surveillance Report Prepared b… https://t.co/8CHz5Ssdga,FALSE,0,NA,3/1/2019 20:00,TRUE,NA,1.10E+18,NA,"<a href=""http://www.linkedin.com/"" rel=""nofollow"">LinkedIn</a>",Geospatial_DA,0,FALSE,FALSE,NA,NA,,,
84,"Cold and flu season brings sleepless nights consoling sick, coughing kids.  But as you reach for relief inside the… https://t.co/xrkNOIiTsr",FALSE,0,NA,3/1/2019 20:00,TRUE,NA,1.10E+18,NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",SchmidtSethi,0,FALSE,FALSE,NA,NA,,,
85,"Feb 2019: #equine #flu in Shropshire. On 28 February 2019, AHT confirmed an outbreak of EI in Shropshire. There are… https://t.co/qYDyJdt2mr",FALSE,1,NA,3/1/2019 20:00,TRUE,NA,1.10E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",equiflunet,4,FALSE,FALSE,NA,NA,,,
86,"RT @ViraBurnayeva: #STUDY: #Thimerosal-containing Vaccines &amp; #AUTISM Risk

https://t.co/5fUqtWjJkI

#DidYouKnow that Thimerosal is still in…",FALSE,0,NA,3/1/2019 19:56,FALSE,NA,1.10E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Sarah_Q_Smithy,3,TRUE,FALSE,NA,NA,,,
87,"RT @namibycandy: Flu season is in full swing, and everybody is getting sick <U+0001F629> Thanks to @IndianRiverOJ I’m sharing 3 Easy Tips To Prevent T…",FALSE,0,NA,3/1/2019 19:56,FALSE,NA,1.10E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",IndianRiverOJ,1,TRUE,FALSE,NA,NA,,,
88,RT @WeatherBug: Widespread #flu has been reported across the lower 48 this past week as we start heading into meteorological #spring. https…,FALSE,0,NA,3/1/2019 19:55,FALSE,NA,1.10E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Jrlvr88,1,TRUE,FALSE,NA,NA,,,
89,"#STUDY: #Thimerosal-containing Vaccines &amp; #AUTISM Risk

https://t.co/5fUqtWjJkI

#DidYouKnow that Thimerosal is sti… https://t.co/Sv7sjh4fWR",FALSE,1,NA,3/1/2019 19:52,TRUE,NA,1.10E+18,NA,"<a href=""http://ViraBurnayeva.com"" rel=""nofollow"">Vaccines and Homeopathy News</a>",ViraBurnayeva,3,FALSE,FALSE,NA,NA,,,
90,Is It a Cold or the Flu? How to Tell the Difference https://t.co/kI524qZran #fluseason #health,FALSE,0,NA,3/1/2019 19:52,FALSE,NA,1.10E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",PennyZeller,0,FALSE,FALSE,NA,NA,,,
91,Flu strains are circulating across the U.S. with 48 states reporting widespread flu activity. The @CDCgov estimates… https://t.co/3R7BnA3TQH,FALSE,1,NA,3/1/2019 19:51,TRUE,NA,1.10E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",UFHealthNews,0,FALSE,FALSE,NA,NA,,,
92,"RT @famfightflu: Shortly after Jessica, Emily and Amanda lost their lives to #flu their parents set out to prevent other flu-related hospit…",FALSE,0,NA,3/1/2019 19:50,FALSE,NA,1.10E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",domsam,6,TRUE,FALSE,NA,NA,,,
93,How shite would life be if u couldn’t taste food. I’m literally on the verge of self harming #flu,FALSE,0,NA,3/1/2019 19:43,FALSE,NA,1.10E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",laurahaugh,0,FALSE,FALSE,NA,NA,,,
94,"RT @CDCFlu: Q: Does everyone who is sick with #flu need antivirals?

A: Most healthy people recover from flu without treatment. But people…",FALSE,0,NA,3/1/2019 19:43,FALSE,NA,1.10E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Goodtwitchsouth,8,TRUE,FALSE,NA,NA,,,
95,RT @frankieBRLA: One of the most challenging moments of my pregnancy was when I was battling the flu. Get the flu shot. This is a horrible…,FALSE,0,NA,3/1/2019 19:41,FALSE,NA,1.10E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",MODAdvocacy,1,TRUE,FALSE,NA,NA,,,
96,RT @vaxfreedom_mi: .@RepHaleyStevens #Vaccination does not guarantee immunity. Many do not respond to their vaccines and immunity wanes wit…,FALSE,0,NA,3/1/2019 19:40,FALSE,NA,1.10E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",llmorelli,10,TRUE,FALSE,NA,NA,,,
97,"RT @HelenBranswell: 15 more children have died from #flu, bringing this winter's total to 56. Each is a horrible tragedy, but the overall f…",FALSE,0,NA,3/1/2019 19:40,FALSE,NA,1.10E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",buddepiept,5,TRUE,FALSE,NA,NA,,,
98,"RT @AMSC_schnauzer: @SecretarySonny America's hobby breeders play by the rules, while thousands of international #rescuedogs are flooding i…",FALSE,0,NA,3/1/2019 19:38,FALSE,NA,1.10E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RiversongMS,1,TRUE,FALSE,NA,NA,,,
99,2-2 The #US is funding dangerous #bird #flu #virus #enhancement #experiments it doesn’t want you to know about in… https://t.co/2lnWjhY22A,FALSE,0,lgorhythmical,3/1/2019 19:37,TRUE,1.10E+18,1.10E+18,2938045247,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",lgorhythmical,0,FALSE,FALSE,NA,NA,,,
100,Bon Secours Health System is no latecomer to telehealth and other innovations. #Telehealth tools have helped improv… https://t.co/Jk2KeyPOk4,FALSE,0,NA,3/1/2019 19:37,TRUE,NA,1.10E+18,NA,"<a href=""http://www.hubspot.com/"" rel=""nofollow"">HubSpot</a>",TelemedLeaders,0,FALSE,FALSE,NA,NA,,,
101,1-2 US=funding dangerous experiments it doesn’t want U 2 know about-1 in the #US &amp; 1 #NL-2 conduct transmission-enh… https://t.co/AQcdlLsElV,FALSE,0,NA,3/1/2019 19:35,TRUE,NA,1.10E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",lgorhythmical,0,FALSE,FALSE,NA,NA,,,
102,"RT @HelenBranswell: 15 more children have died from #flu, bringing this winter's total to 56. Each is a horrible tragedy, but the overall f…",FALSE,0,NA,3/1/2019 19:33,FALSE,NA,1.10E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",JulieMarieWolf,5,TRUE,FALSE,NA,NA,,,
103,"RT @rtehrani: GDPR generated 1,000 data protection officer roles across Ireland https://t.co/JrTBsHbYIg

#Cybersecurity #cybercrime #cybera…",FALSE,0,NA,3/1/2019 19:33,FALSE,NA,1.10E+18,NA,"<a href=""https://www.facebook.com/groups/260716094423282/"" rel=""nofollow"">ShadyBot</a>",ShadetheDj,4,TRUE,FALSE,NA,NA,,,
104,"RT @donaldhackett: CDC Flu News for March 1, 2019
https://t.co/ZgiWzUSGxr

56  #influenza-associated  #pediatric deaths have been confirmed…",FALSE,0,NA,3/1/2019 19:29,FALSE,NA,1.10E+18,NA,"<a href=""https://www.linkedin.com/in/brianmmulder/"" rel=""nofollow"">datadrivencare_helper</a>",datadrivencare,2,TRUE,FALSE,NA,NA,,,
105,"4. The #flu season hasn't been anywhere near as bad as last winter's but it's not a ""meh"" season either. And there'… https://t.co/Bf0oErPcAa",FALSE,0,HelenBranswell,3/1/2019 19:27,TRUE,1.10E+18,1.10E+18,28838219,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",HelenBranswell,0,FALSE,FALSE,NA,NA,,,
106,"3. In most parts of the country, for most parts of this #flu season, H1N1 has been the dominant virus. But H3N2, wh… https://t.co/4mwGygi2Yy",FALSE,0,HelenBranswell,3/1/2019 19:27,TRUE,1.10E+18,1.10E+18,28838219,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",HelenBranswell,0,FALSE,FALSE,NA,NA,,,
107,2. The @CDCgov estimates that more than 20M Americans have contracted the flu this year. As many as 300K may have b… https://t.co/J4f5ZTDPAs,FALSE,0,HelenBranswell,3/1/2019 19:27,TRUE,1.10E+18,1.10E+18,28838219,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",HelenBranswell,2,FALSE,FALSE,NA,NA,,,
108,"15 more children have died from #flu, bringing this winter's total to 56. Each is a horrible tragedy, but the overa… https://t.co/QqbUaFeX4W",FALSE,2,NA,3/1/2019 19:27,TRUE,NA,1.10E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",HelenBranswell,5,FALSE,FALSE,NA,NA,,,
109,RT @AAPNews: CDC flu report: 15 more children have died. Story at https://t.co/LoPNDd0ziS  #FightFlu #VaccinesWork https://t.co/7p4GxplYNJ,FALSE,0,NA,3/1/2019 19:26,FALSE,NA,1.10E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",lmpages1,1,TRUE,FALSE,NA,NA,,,
110,It’s a flu moon kind of week here in #pediatrics #influenza,FALSE,0,NA,3/1/2019 19:26,FALSE,NA,1.10E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",GinPNP,0,FALSE,FALSE,NA,NA,,,
111,I wanna give a massive shoutout to all you moms and dads out there!Kudos to each and every one of you for being you… https://t.co/YjWjqNwvHM,FALSE,4,NA,3/1/2019 19:25,TRUE,NA,1.10E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ninampls,0,FALSE,FALSE,NA,NA,,,
112,"RT @AAPNews: The @CDCgov's vaccine committee just discussed flu vaccine effectiveness, its safety for pregnant women and revisions to Japan…",FALSE,0,NA,3/1/2019 19:25,FALSE,NA,1.10E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",lmpages1,6,TRUE,FALSE,NA,NA,,,
113,"Traveling is tiring, but getting sick while traveling, can ruin the trip. Here are 10 Ways to Avoid Getting Sick Wh… https://t.co/jETNK7if60",FALSE,1,NA,3/1/2019 19:25,TRUE,NA,1.10E+18,NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",rockytravel,0,FALSE,FALSE,NA,NA,,,
114,Widespread #flu has been reported across the lower 48 this past week as we start heading into meteorological… https://t.co/nCz8VhUSwp,FALSE,4,NA,3/1/2019 19:22,TRUE,NA,1.10E+18,NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",WeatherBug,1,FALSE,FALSE,NA,NA,,,
115,"Flu-like illness in @HHSRegion7 remained severe during the week ended Feb. 23, with Missouri, Nebraska &amp; Kansas rep… https://t.co/jdKugW23GI",FALSE,0,NA,3/1/2019 19:19,TRUE,NA,1.10E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",HHSRegion7,0,FALSE,FALSE,NA,NA,,,
116,"Patients! Don’t ask for #antibiotics for viruses, like those that cause #cold and #flu. Instead, ask your healthcar… https://t.co/X7MJ07UsJa",FALSE,0,NA,3/1/2019 19:18,TRUE,NA,1.10E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",chompmonterey,1,FALSE,FALSE,NA,NA,,,
117,"RT @jedell2006: Colloidal silver has been a major therapeutic agent in medicine, especially in #Virus and #bacterial infectious #diseases…",FALSE,0,NA,3/1/2019 19:17,FALSE,NA,1.10E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",jedell2006,3,TRUE,FALSE,NA,NA,,,
118,"@SecretarySonny America's hobby breeders play by the rules, while thousands of international #rescuedogs are floodi… https://t.co/l1lRPd1zVk",FALSE,0,SecretarySonny,3/1/2019 19:17,TRUE,1.10E+18,1.10E+18,8.42E+17,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",AMSC_schnauzer,1,FALSE,FALSE,NA,NA,,,
119,Don't go it alone!  Support a healthy immune system naturally with all #organic free radical fighting and detoxifyi… https://t.co/ThVt9rvmQ2,FALSE,7,NA,3/1/2019 19:15,TRUE,NA,1.10E+18,NA,"<a href=""https://postcron.com"" rel=""nofollow"">Postcron App</a>",Renovation_Tea,7,FALSE,FALSE,NA,NA,,,
120,"RT @CDCFlu: Q: Does everyone who is sick with #flu need antivirals?

A: Most healthy people recover from flu without treatment. But people…",FALSE,0,NA,3/1/2019 19:13,FALSE,NA,1.10E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",DrNancyM_CDC,8,TRUE,FALSE,NA,NA,,,
121,"RT @CDCFlu: It’s #FluFactFriday! Let’s talk treatment for #flu. 
Are antivirals different from antibiotics? <U+0001F48A>",FALSE,0,NA,3/1/2019 19:12,FALSE,NA,1.10E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",JudgeFarris,10,TRUE,FALSE,NA,NA,,,
122,Australian scientists have discovered #immune cells that can fight all known #flu viruses and mutations. Learn more… https://t.co/QjfnFUj4vV,FALSE,1,NA,3/1/2019 19:10,TRUE,NA,1.10E+18,NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",RawlsMD,0,FALSE,FALSE,NA,NA,,,
123,"With a new strain of the #flu going around, getting #vaccinated is the easiest and most cost-effective way to prote… https://t.co/8Ry2nh1Z60",FALSE,0,NA,3/1/2019 19:10,TRUE,NA,1.10E+18,NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",sickweather,0,FALSE,FALSE,NA,NA,,,
124,"RT @CDCFlu: CDC estimates that there have been as many as 22,300 flu-associated deaths so far this season (between Oct. 1, 2018 – Feb. 16,…",FALSE,0,NA,3/1/2019 19:09,FALSE,NA,1.10E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Andrea_mnhealth,65,TRUE,FALSE,NA,NA,,,
125,"RT @CDCFlu: CDC estimates that there have been as many as 22,300 flu-associated deaths so far this season (between Oct. 1, 2018 – Feb. 16,…",FALSE,0,NA,3/1/2019 19:08,FALSE,NA,1.10E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",DrNancyM_CDC,65,TRUE,FALSE,NA,NA,,,
126,WARNING! Don’t click on these sites! The Cheer Fight comic is very   popular and someone is using the promos in a b… https://t.co/qXfD2UFlV2,FALSE,0,NA,3/1/2019 19:08,TRUE,NA,1.10E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",ChrisPalmerx,0,FALSE,FALSE,NA,NA,,,
127,"RT @debterazer_com: RT @rtehrani: Congrats!

@contrastsec raises $65 million for agent-based cybersecurity https://t.co/n1PbmULtEY

#Cybers…",FALSE,0,NA,3/1/2019 19:08,FALSE,NA,1.10E+18,NA,"<a href=""https://ho.com"" rel=""nofollow"">auto is the only way it can be </a>",sectest9,2,TRUE,FALSE,NA,NA,,,
128,"I stand taller now.
Steadfast. No longer green.
But the #virus of you remains
to burn my iris with fever.
Oh, but h… https://t.co/3WBHo4FRg5",FALSE,1,NA,3/1/2019 19:07,TRUE,NA,1.10E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",LaurenIpsome,0,FALSE,FALSE,NA,NA,,,
129,"RT @CDCgov: Sick with flu? Studies show #flu antiviral treatments work best when started within 2 days of getting sick. However, starting t…",FALSE,0,NA,3/1/2019 19:06,FALSE,NA,1.10E+18,NA,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",CDCDirector,32,TRUE,FALSE,NA,NA,,,
130,"RT @debterazer_com: RT @rtehrani: Congrats!

@contrastsec raises $65 million for agent-based cybersecurity https://t.co/n1PbmULtEY

#Cybers…",FALSE,0,NA,3/1/2019 19:05,FALSE,NA,1.10E+18,NA,"<a href=""https://maltrak.com"" rel=""nofollow"">Maltrak.com</a>",MaltrakN,2,TRUE,FALSE,NA,NA,,,
131,"RT @debterazer_com: RT @rtehrani: Flashback!

What's New in Container Security https://t.co/SaH2EbJ1Mr

#Cybersecurity #cybercrime #cyberat…",FALSE,0,NA,3/1/2019 19:05,FALSE,NA,1.10E+18,NA,"<a href=""https://maltrak.com"" rel=""nofollow"">Maltrak.com</a>",MaltrakN,2,TRUE,FALSE,NA,NA,,,
132,"RT @debterazer_com: RT @rtehrani: GDPR generated 1,000 data protection officer roles across Ireland https://t.co/cjySSrELht

#Cybersecurity…",FALSE,0,NA,3/1/2019 19:05,FALSE,NA,1.10E+18,NA,"<a href=""https://maltrak.com"" rel=""nofollow"">Maltrak.com</a>",MaltrakN,1,TRUE,FALSE,NA,NA,,,
133,"RT @rtehrani: GDPR generated 1,000 data protection officer roles across Ireland https://t.co/cjySSrELht… https://t.co/WKfMkihPGC",FALSE,0,NA,3/1/2019 19:05,TRUE,NA,1.10E+18,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",debterazer_com,1,FALSE,FALSE,NA,NA,,,
134,"RT @rtehrani: Flashback!

What's New in Container Security https://t.co/SaH2EbJ1Mr

#Cybersecurity #cybercrime… https://t.co/HTrzC18Kek",FALSE,0,NA,3/1/2019 19:05,TRUE,NA,1.10E+18,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",debterazer_com,2,FALSE,FALSE,NA,NA,,,
135,"RT @rtehrani: Congrats!

@contrastsec raises $65 million for agent-based cybersecurity https://t.co/n1PbmULtEY… https://t.co/P5s790fe51",FALSE,0,NA,3/1/2019 19:05,TRUE,NA,1.10E+18,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",debterazer_com,2,FALSE,FALSE,NA,NA,,,
136,.@CDCgov is expecting #flu activity to remain high for a number of weeks. Secondary #infections from bacteria/fungi… https://t.co/G24RfYDm4i,FALSE,2,NA,3/1/2019 19:04,TRUE,NA,1.10E+18,NA,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",kariusdx,0,FALSE,FALSE,NA,NA,,,
137,"Seventy years after the #myxoma #virus decimated the #rabbit populations of #Australia, #Britain and #France, a new… https://t.co/FjHpPsVU8Y",FALSE,0,NA,3/1/2019 19:04,TRUE,NA,1.10E+18,NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",The_EARA,0,FALSE,FALSE,NA,NA,,,
138,4 common types of atypical pneumonia you must be aware of. https://t.co/2qp9Op5Kly #health #pneumonia,FALSE,0,NA,3/1/2019 19:00,FALSE,NA,1.10E+18,NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",visitorguard,0,FALSE,FALSE,NA,NA,,,
139,"<U+0001F4E3> Gizmo of the Week! <U+0001F4E3> It's flu season <U+0001F927> so after you wash your hands, fire up your computer, and learn more about… https://t.co/z305A0pe3Z",FALSE,0,NA,3/1/2019 19:00,TRUE,NA,1.10E+18,NA,"<a href=""https://www.oktopost.com"" rel=""nofollow"">Oktopost</a>",ExploreLearning,0,FALSE,FALSE,NA,NA,,,
140,RT @HelloMD_com: @mythsee tks for the RT! &gt; Studies have looked at CBD’s effect on the immune system &amp; found CBD is an immunomodulator—it c…,FALSE,0,NA,3/1/2019 19:00,FALSE,NA,1.10E+18,NA,"<a href=""http://www.kazpharma.com"" rel=""nofollow"">KazPharma</a>",PharmaKaz,1,TRUE,FALSE,NA,NA,,,
141,#FluFriday Did you know that only 10-20% of people who have flu-like symptoms actually have the flu virus? The… https://t.co/Rez9Bkxy6v,FALSE,1,NA,3/1/2019 19:00,TRUE,NA,1.10E+18,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",BrotmanBaty,0,FALSE,FALSE,NA,NA,,,
142,#influenza diminishing in the UK. Seems like it will be a shorter season than last year. Almost no Flu B. NB: #RSV… https://t.co/HB4GXteA6Y,FALSE,0,NA,3/1/2019 18:58,TRUE,NA,1.10E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",sbdrysdale,0,FALSE,FALSE,NA,NA,,,
143,RT @DesotoChildrens: RT @CDCgov: Get the latest updates on #influenza and this #fluseason by following @CDCFlu. https://t.co/VfcaLQl6Iy,FALSE,0,NA,3/1/2019 18:57,FALSE,NA,1.10E+18,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",deshsidhu,1,TRUE,FALSE,NA,NA,,,
144,"RT @NMPulmCritCare: Richard Wunderink, MD, director of the Medical #ICU at @NorthwesternMed, is leading an NIH sponsored project called ""Su…",FALSE,0,NA,3/1/2019 18:55,FALSE,NA,1.10E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ACMcQP,3,TRUE,FALSE,NA,NA,,,
145,"RT @SpyData_: Ntopng - Web-based Traffic And Security Network Traffic Monitoring

#SpyData #Hackers #CyberWar #Cybercrime #DeepWeb #DarkWeb…",FALSE,0,NA,3/1/2019 18:54,FALSE,NA,1.10E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",TommyBrownIII1,5,TRUE,FALSE,NA,NA,,,
146,"RT @momknowsbest15: I love the power of black elderberry for fighting those cold and flu germs.
#sambucol #BlackEderberry #HealthyKids #Col…",FALSE,0,NA,3/1/2019 18:52,FALSE,NA,1.10E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",sambucolusa,1,TRUE,FALSE,NA,NA,,,
147,"RT @rtehrani: Fortifying The Network Security https://t.co/dnpEn5r3q8

#Cybersecurity #cybercrime #cyberattacks #hacker #hack #breach #phis…",FALSE,0,NA,3/1/2019 18:52,FALSE,NA,1.10E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",GadioOumoul,8,TRUE,FALSE,NA,NA,,,
148,"RT @donaldhackett: CDC Flu News for March 1, 2019
https://t.co/ZgiWzUSGxr

56  #influenza-associated  #pediatric deaths have been confirmed…",FALSE,0,NA,3/1/2019 18:52,FALSE,NA,1.10E+18,NA,"<a href=""http://www.littlemsmobile.com"" rel=""nofollow"">CareMo News</a>",caring_mobile,2,TRUE,FALSE,NA,NA,,,
